ID_CNT_CONTRATO,NUMEROCONTRATO,PRECIOCONTRATO,FECHACONCERTACION,FECHAENTREGADESDE,FECHAENTREGAHASTA,tipoContrato_DESCRIPCION,OPERADORCOMERCIAL,MONEDA,ESTADOCONTRATO,CLIENTE_RAZONSOCIAL_CABECERA,PRODUCTO,PROVEEDOR_RAZONSOCIAL_CABECERA,CANTIDAD,CANTIDADORIGINAL,CANTIDADENTREGADA,CANTIDADLIQUIDADA,LUGARENTREGA,ZC,LOCALIDAD_LUGARENTREGA,PROVINCIA_LUGARENTREGA,NEGOCIO,MOTIVOOPERACION,COSECHA
442944,7426551,221.24,2019-01-18,2019-01-18,2019-02-15,Precio Fijo,OPERADOR ZOVI-RIPA 028,Dolares,CONFIRMADO,CLIENTE BEVI-HAYA 201,CEBADA FORRAJERA,PROVEEDOR IRKA-KATE 025,25.485,365.96,159.958,104.364,PUERTO MEQU-CACA 004,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2021/22
722344,2429870,3414.31,2020-08-21,2020-08-21,2020-09-22,Precio Fijo,OPERADOR ELUR-KAHA 013,Dolares,CONFIRMADO,CLIENTE BEVI-QUWO 496,MAIZ,PROVEEDOR LUZO-BEME 031,679.721,117.666,92.52,84.223,PUERTO MEQU-CACA 004,ZC25,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2019/20
450557,9492084,154.62,2020-04-26,2020-09-27,2020-10-27,Precio Fijo,OPERADOR DOKA-RIWO 036,Dolares,ENTREGADO,CLIENTE GAME-RIOR 489,CEBADA FORRAJERA,PROVEEDOR KAME-TEME 059,86.715,239.002,146.796,146.796,PUERTO NOEL-TEWO 002,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2018/19
518935,2754335,367306.68,2020-12-07,2020-12-07,2020-12-31,Precio Fijo,OPERADOR YAME-VIRI 003,Dolares,CONFIRMADO,CLIENTE WOME-TEUR 126,SOJA,PROVEEDOR RIUR-ELUR 064,207.607,219.529,136.304,136.304,PUERTO ELBE-LUFI 003,ZC90,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
486890,7941501,163.14,2019-02-28,2019-02-28,2019-05-04,Precio Fijo,OPERADOR KAEL-SAZO 030,Pesos Argentinos,CANCELADO,CLIENTE FIJO-QUGA 865,CEBADA FORRAJERA,PROVEEDOR TELU-ZOME 020,296.233,5296.255,4353.725,3863.562,PUERTO NOEL-TEWO 002,ZC86,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Exportacion,Compra,2019/20
281067,7479860,168.57,2020-03-08,2020-03-10,2020-04-11,Precio Fijo,OPERADOR NOAL-HARI 037,Dolares,CANCELADO,CLIENTE QURI-TEVI 233,MAIZ,PROVEEDOR XEAL-ZOTE 011,426.967,444.514,235.331,235.331,PUERTO NOEL-TEWO 002,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
195690,7634083,137.71,2020-03-04,2020-03-04,2020-04-01,Precio Fijo,OPERADOR ALQU-ORTE 031,Dolares,TERMINADO,CLIENTE URSA-KAEL 124,CEBADA FORRAJERA,PROVEEDOR RIUR-ELUR 064,86.953,196.095,133.913,133.913,PUERTO NOEL-TEWO 002,ZC49,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
662568,2025119,179.52,2019-08-22,2019-08-22,2019-09-25,Precio Fijo,OPERADOR ELQU-WOVI 038,Dolares,TERMINADO,CLIENTE URIR-RIDO 893,TRIGO PAN,PROVEEDOR YACA-KAVI 085,196.083,63.299,43.599,43.233,PUERTO ELBE-LUFI 003,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Prestamo/Devolucion,2018/19
184659,6582392,143.37,2019-11-08,2019-11-09,2019-12-03,Precio Fijo,OPERADOR URRI-LUPA 011,Dolares,CONFIRMADO,CLIENTE RIHA-ZOCA 740,CEBADA FORRAJERA,PROVEEDOR ALXE-QUBE 081,988.07,1732.515,1171.06,1171.06,PUERTO XEPA-VIAL 001,ZC74,CIUDAD WOJO-ORZO 007,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
236252,6526406,236331.06,2020-09-25,2020-12-03,2020-12-31,Precio Fijo,OPERADOR NOKA-JOUR 055,Pesos Argentinos,CONFIRMADO,CLIENTE JOBE-YAYA 328,MAIZ,PROVEEDOR GANO-YAPA 010,62.549,137.446,122.034,59.111,PUERTO NOEL-TEWO 002,ZC57,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
429547,7494991,106.57,2020-07-10,2020-07-15,2020-08-21,Precio Fijo,OPERADOR WOXE-QUXE 041,Pesos Argentinos,TERMINADO,CLIENTE WOLU-ALTE 843,MAIZ,PROVEEDOR LUSA-YAUR 048,415.984,66.636,66.636,29.156,PUERTO NOEL-TEWO 002,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
459323,5639483,179.36,2020-01-03,2020-01-04,2020-01-18,Precio Fijo,OPERADOR QULU-WOXE 016,Dolares,CONFIRMADO,CLIENTE WOGA-ZOLU 826,CEBADA FORRAJERA,PROVEEDOR ALXE-QUBE 081,59.763,591.171,468.812,468.812,PUERTO ELBE-LUFI 003,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
564010,2035970,194.34,2019-10-31,2020-05-26,2020-06-24,Precio Fijo,OPERADOR URIR-WOEL 051,Dolares,CONFIRMADO,CLIENTE RIZO-ALTE 092,TRIGO PAN,PROVEEDOR LUZO-BEME 031,195.146,72.606,49.177,49.177,PUERTO LUTE-KAGA 007,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
801574,5398187,229980.75,2019-04-21,2019-04-21,2019-05-23,Precio Fijo,OPERADOR URRI-LUPA 011,Dolares,TERMINADO,CLIENTE PARI-XEQU 146,MAIZ,PROVEEDOR NOGA-TEDO 009,374.932,135.581,135.581,57.114,PUERTO NOEL-TEWO 002,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
733356,5165772,313.5,2020-02-08,2020-02-08,2020-03-11,Precio Fijo,OPERADOR RIBE-BEVI 034,Dolares,TERMINADO,CLIENTE NOLU-ALVI 919,SOJA,PROVEEDOR DOPA-WOFI 070,1333.166,81.468,58.415,58.415,PUERTO MEQU-CACA 004,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
395357,1963158,4912.92,2020-05-15,2021-02-10,2021-03-08,Precio Fijo,OPERADOR MEXE-HAJO 045,Dolares,CONFIRMADO,CLIENTE CAKA-KAHA 378,MAIZ,PROVEEDOR TELU-ZOME 020,351.843,909.135,909.135,438.159,PUERTO LUTE-KAGA 007,ZC86,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
457374,1101231,6426.39,2020-10-24,2020-10-24,2020-11-11,Precio Fijo,OPERADOR DOUR-DOAL 025,Dolares,TERMINADO,CLIENTE NOFI-RIOR 835,CEBADA FORRAJERA,PROVEEDOR MERI-TEFI 063,25.311,27.684,20.24,20.24,PUERTO ELBE-LUFI 003,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
277822,9899692,195.49,2019-05-10,2019-05-10,2019-06-04,Precio Fijo,OPERADOR IROR-DOXE 047,Dolares,CONFIRMADO,CLIENTE JONO-YAME 831,TRIGO PAN,PROVEEDOR KAEL-ALLU 071,312.562,700.573,546.66,427.838,PUERTO MEQU-CACA 004,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2020/21
915441,6874010,223.37,2019-01-30,2019-01-30,2019-02-24,Precio Fijo,OPERADOR DOVI-ZONO 040,Dolares,CONFIRMADO,CLIENTE DOIR-LUJO 181,SOJA,PROVEEDOR ZOGA-URVI 049,2607.466,256.547,170.39,170.39,PUERTO NOEL-TEWO 002,ZC20,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2018/19
845922,3308407,188.0,2019-11-19,2019-11-20,2019-12-15,Precio Fijo,OPERADOR TEKA-ELVI 044,Dolares,CANCELADO,CLIENTE QUBE-HARI 889,TRIGO PAN,PROVEEDOR VIUR-ORJO 041,182.131,88.658,75.483,75.483,PUERTO ELBE-LUFI 003,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2020/21
467296,9817206,197.17,2020-08-14,2020-11-06,2020-12-06,Precio Fijo,OPERADOR RIBE-BEVI 034,Dolares,TERMINADO,CLIENTE XEBE-QUNO 063,TRIGO PAN,PROVEEDOR DOHA-VIVI 018,59.19,1344.563,1192.262,699.393,PUERTO NOEL-TEWO 002,ZC77,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2022/23
665304,9801817,191.02,2019-03-20,2019-04-18,2019-05-20,Precio Fijo,OPERADOR NOAL-HARI 037,Dolares,TERMINADO,CLIENTE WOTE-PAME 113,MAIZ,PROVEEDOR PACA-URKA 027,369.737,2049.904,1386.43,1360.749,PUERTO MEQU-CACA 004,ZC57,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
550070,6260408,182.22,2019-05-18,2019-05-18,2019-06-11,Precio Fijo,OPERADOR QUCA-IRTE 032,Dolares,ENTREGADO,CLIENTE ALXE-JOLU 270,TRIGO PAN,PROVEEDOR PACA-URKA 027,35.019,32.914,28.863,22.658,PUERTO CAJO-TEZO 015,ZC49,CIUDAD MEYA-ELJO 006,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
840329,5927166,115.2,2020-05-01,2020-05-03,2020-06-21,Precio Fijo,OPERADOR DOUR-DOAL 025,Pesos Argentinos,CANCELADO,CLIENTE VIQU-GABE 863,CEBADA FORRAJERA,PROVEEDOR XEME-SARI 007,134.443,1981.807,1981.807,1946.683,PUERTO LUTE-KAGA 007,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2022/23
798900,8012748,6742.41,2020-11-22,2020-11-22,2020-12-22,Precio Fijo,OPERADOR NOKA-JONO 017,Dolares,TERMINADO,CLIENTE QUHA-DOAL 462,MAIZ,PROVEEDOR YAOR-IRVI 074,490.196,971.617,941.429,472.918,PUERTO MEQU-CACA 004,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
113143,2972883,405.9,2019-08-09,2019-08-09,2019-09-09,Precio Fijo,OPERADOR YACA-JOFI 056,Pesos Argentinos,TERMINADO,CLIENTE YAKA-ALDO 577,SOJA,PROVEEDOR NOYA-CADO 029,93.398,9280.749,7395.328,7395.328,PUERTO XEPA-VIAL 001,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Prestamo/Devolucion,2020/21
228510,6803462,201.29,2020-03-18,2021-01-04,2021-04-03,Precio Fijo,OPERADOR HAGA-ZOQU 021,Dolares,TERMINADO,CLIENTE ALXE-TECA 478,TRIGO PAN,PROVEEDOR VIUR-ORJO 041,508.061,28.549,5.821,5.821,PUERTO ELBE-LUFI 003,ZC20,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
702557,2476237,182.47,2020-11-13,2020-11-17,2020-12-10,Precio a Fijar,OPERADOR ELGA-MEWO 002,Dolares,CONFIRMADO,CLIENTE KAME-JOSA 784,TRIGO PAN,PROVEEDOR SAWO-OREL 026,454.173,495.04,381.876,324.827,PUERTO NOEL-TEWO 002,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2021/22
163973,6652596,122.78,2019-04-22,2019-09-16,2019-10-19,Precio Fijo,OPERADOR DOEL-ELPA 026,Dolares,TERMINADO,CLIENTE ZONO-QUEL 751,MAIZ,PROVEEDOR TEBE-RIIR 046,57.064,292.975,236.195,179.272,PUERTO NOEL-TEWO 002,ZC62,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2024/25
751556,3659900,153.43,2020-06-22,2020-06-24,2020-07-19,Precio Fijo,OPERADOR YACA-JOFI 056,Dolares,ENTREGADO,CLIENTE YAHA-GAZO 286,TRIGO PAN,PROVEEDOR ALEL-BEQU 030,8.164,193.475,136.102,115.255,PUERTO MEQU-CACA 004,ZC25,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
981883,2934619,0.01,2019-03-26,2019-03-26,2019-04-24,Precio Fijo,OPERADOR DOVI-ZONO 040,Pesos Argentinos,TERMINADO,CLIENTE URWO-ELRI 284,MAIZ,PROVEEDOR TEBE-RIIR 046,805.883,77.883,49.439,40.367,PUERTO CANO-VIUR 023,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2019/20
240312,6629723,152.87,2020-04-13,2020-04-20,2020-05-20,Precio Fijo,OPERADOR ELQU-WOVI 038,Pesos Argentinos,TERMINADO,CLIENTE VIDO-WOQU 723,CEBADA FORRAJERA,PROVEEDOR ELAL-VIWO 023,182.668,72.13,58.26,58.26,PUERTO MEQU-CACA 004,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2018/19
564259,6995534,160.06,2019-12-24,2020-05-16,2020-06-18,Precio Fijo,OPERADOR LUTE-KAFI 006,Pesos Argentinos,TERMINADO,CLIENTE YAIR-ORNO 456,MAIZ,PROVEEDOR RIUR-ELUR 064,528.892,100.51,61.554,61.554,PUERTO IRBE-QUFI 010,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
594321,9116044,4560.26,2019-05-10,2019-07-29,2019-08-28,Precio Fijo,OPERADOR ELQU-WOVI 038,Dolares,CONFIRMADO,CLIENTE ALYA-QUSA 645,MAIZ,PROVEEDOR NOGA-TEDO 009,30.243,1678.164,1025.942,1025.942,PUERTO MEQU-CACA 004,ZC18,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
312672,9158661,299857.55,2019-05-08,2019-05-10,2019-06-04,Precio Fijo,OPERADOR URRI-LUPA 011,Pesos Argentinos,ENTREGADO,CLIENTE IROR-ZOLU 825,TRIGO PAN,PROVEEDOR XEAL-ZOTE 011,168.135,478.377,478.377,413.569,PUERTO LUTE-KAGA 007,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
303671,2564933,183.58,2019-03-09,2019-03-09,2019-04-11,Precio a Fijar,OPERADOR WOXE-QUXE 041,Dolares,ENTREGADO,CLIENTE MENO-ZOPA 142,MAIZ,PROVEEDOR HACA-LUKA 003,256.265,149.688,138.481,94.515,PUERTO ELBE-LUFI 003,ZC09,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
908687,2199977,262495.91,2019-11-16,2019-12-03,2020-01-02,Precio Fijo,OPERADOR ELQU-WOVI 038,Dolares,TERMINADO,CLIENTE NOLU-ALVI 919,MAIZ,PROVEEDOR ELPA-YAWO 052,70.054,2301.383,1483.974,1483.974,PUERTO MEQU-CACA 004,ZC49,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
542960,2070985,134.53,2020-11-18,2020-11-22,2020-11-28,Precio Fijo,OPERADOR RIEL-LUME 022,Dolares,TERMINADO,CLIENTE KAAL-VIYA 160,MAIZ,PROVEEDOR XESA-LUEL 066,513.648,994.869,598.863,598.863,PUERTO MEQU-CACA 004,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2018/19
709073,2544471,202.34,2020-12-28,2021-01-03,2021-01-30,Precio Fijo,OPERADOR KAEL-SAZO 030,Dolares,TERMINADO,CLIENTE LULU-CASA 665,TRIGO PAN,PROVEEDOR JOXE-HADO 061,29.35,1163.077,854.071,555.362,PUERTO NOEL-TEWO 002,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2022/23
888299,2439829,5316.25,2020-10-12,2020-10-12,2020-11-09,Precio Fijo,OPERADOR CACA-QUBE 019,Dolares,TERMINADO,CLIENTE RIRI-SAGA 813,MAIZ,PROVEEDOR LUQU-QUIR 057,486.172,9.084,9.084,5.873,PUERTO NOEL-TEWO 002,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2019/20
980681,5063853,176.41,2019-11-10,2019-11-10,2019-12-10,Precio Fijo,OPERADOR ORIR-NOYA 014,Dolares,CONFIRMADO,CLIENTE FIJO-VIYA 136,CEBADA FORRAJERA,PROVEEDOR ELJO-WODO 082,448.939,276.455,126.658,126.658,PUERTO ELBE-LUFI 003,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
194729,1242063,263286.29,2019-01-14,2019-01-14,2019-02-14,Precio Fijo,OPERADOR CACA-QUBE 019,Dolares,TERMINADO,CLIENTE GAAL-URRI 051,TRIGO PAN,PROVEEDOR ALEL-BEQU 030,273.192,99.562,99.562,56.423,PUERTO NOEL-TEWO 002,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2021/22
308978,8246660,133.37,2019-10-28,2019-10-28,2019-11-12,Precio Fijo,OPERADOR RIBE-BEVI 034,Dolares,TERMINADO,CLIENTE VICA-ALPA 506,CEBADA FORRAJERA,PROVEEDOR XETE-ORUR 072,47.694,29.985,24.844,19.278,PUERTO MEQU-CACA 004,ZC86,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
298983,3496057,137.92,2020-04-11,2020-04-15,2020-05-11,Precio Fijo,OPERADOR KAWO-NOEL 050,Dolares,TERMINADO,CLIENTE HAIR-HAHA 710,CEBADA FORRAJERA,PROVEEDOR TERI-XEME 084,315.41,75.821,71.734,40.583,PUERTO NOEL-TEWO 002,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
188733,1029545,171226.18,2019-04-08,2019-06-16,2019-07-16,Precio Fijo,OPERADOR KAWO-NOEL 050,Dolares,ENTREGADO,CLIENTE ZOVI-HAPA 178,MAIZ,PROVEEDOR GANO-YAPA 010,869.329,96.12,83.239,78.419,PUERTO ELBE-LUFI 003,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
477716,2387401,168.66,2020-09-25,2020-09-25,2020-10-22,Precio Fijo,OPERADOR HAGA-ZOQU 021,Dolares,TERMINADO,CLIENTE BESA-ORBE 009,CEBADA FORRAJERA,PROVEEDOR IRKA-KATE 025,254.494,29.909,29.909,3.771,PUERTO NOEL-TEWO 002,ZC41,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2022/23
570398,4774665,131.75,2020-12-27,2021-01-02,2021-01-31,Precio Fijo,OPERADOR TEEL-RIJO 015,Pesos Argentinos,ENTREGADO,CLIENTE MEHA-NOEL 683,CEBADA FORRAJERA,PROVEEDOR URHA-WOCA 087,231.982,27.756,17.446,17.446,PUERTO MEQU-CACA 004,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Venta,2025/26
190779,8892817,226.57,2019-09-08,2019-12-06,2019-12-20,Precio Fijo,OPERADOR PAQU-XEYA 020,Pesos Argentinos,TERMINADO,CLIENTE ZOHA-SAXE 309,TRIGO PAN,PROVEEDOR HACA-LUKA 003,1771.74,19.416,12.89,12.89,PUERTO MEQU-CACA 004,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
863339,2180836,171.83,2019-09-28,2019-09-28,2019-11-05,Precio Fijo,OPERADOR PAQU-XEYA 020,Dolares,CONFIRMADO,CLIENTE WOHA-VICA 574,TRIGO PAN,PROVEEDOR URHA-WOCA 087,307.568,33.597,27.378,23.935,PUERTO NOEL-TEWO 002,ZC62,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2022/23
778391,2536128,153.98,2020-11-26,2020-12-02,2020-12-28,Precio Fijo,OPERADOR ELQU-WOVI 038,Dolares,CONFIRMADO,CLIENTE TEUR-DONO 551,TRIGO PAN,PROVEEDOR ALIR-IRME 050,61.58,95.905,95.905,80.167,PUERTO NOEL-TEWO 002,ZC18,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
467022,9269101,215.18,2020-01-01,2020-02-11,2020-03-17,Precio Fijo,OPERADOR QUCA-IRTE 032,Dolares,CONFIRMADO,CLIENTE VIWO-LUTE 003,TRIGO PAN,PROVEEDOR YAHA-ELGA 055,57.045,1990.976,1785.683,1606.12,PUERTO XEPA-VIAL 001,ZC25,CIUDAD GASA-WOYA 016,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2023/24
183756,9258373,265974.45,2020-04-20,2020-04-22,2020-05-26,Precio Fijo,OPERADOR DOUR-DOAL 025,Pesos Argentinos,TERMINADO,CLIENTE VIGA-NOIR 656,SOJA,PROVEEDOR ALRI-BEZO 054,11.876,481.518,325.794,281.985,PUERTO MEQU-CACA 004,ZC74,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Operac Primarias,Venta,2019/20
339664,5596730,147.67,2019-12-27,2020-01-11,2020-01-23,Precio Fijo,OPERADOR FIXE-YAME 008,Dolares,TERMINADO,CLIENTE CALU-VILU 576,TRIGO PAN,PROVEEDOR ALJO-IRME 036,353.663,451.458,281.293,281.293,PUERTO MEQU-CACA 004,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
888510,3880825,140.12,2020-11-07,2020-11-07,2020-12-12,Precio Fijo,OPERADOR URIR-WOEL 051,Pesos Argentinos,CONFIRMADO,CLIENTE JOIR-LUEL 180,CEBADA FORRAJERA,PROVEEDOR ELEL-DOPA 076,212.768,1896.871,1896.871,1213.578,PUERTO NOEL-TEWO 002,ZC57,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
229740,6019883,292.33,2020-04-19,2020-05-09,2020-06-07,Precio Fijo,OPERADOR XENO-ORGA 012,Pesos Argentinos,CONFIRMADO,CLIENTE XELU-ZODO 066,SOJA,PROVEEDOR NOGA-TEDO 009,1985.927,295.875,245.749,219.264,PUERTO ELBE-LUFI 003,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Prestamo/Devolucion,2025/26
589233,3036487,203.84,2020-01-08,2020-01-08,2020-01-16,Precio Fijo,OPERADOR LUIR-QUVI 049,Dolares,ENTREGADO,CLIENTE WOME-MEBE 399,TRIGO PAN,PROVEEDOR ELJO-WODO 082,37.033,34.182,20.52,18.73,PUERTO ELBE-LUFI 003,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
887249,8065496,224394.14,2020-07-19,2020-07-19,2020-08-15,Precio Fijo,OPERADOR ALQU-ORTE 031,Pesos Argentinos,TERMINADO,CLIENTE PASA-CAUR 471,MAIZ,PROVEEDOR DORI-VISA 032,29.67,119.707,84.81,84.81,PUERTO MEQU-CACA 004,ZC86,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,nan,Compra,2022/23
444786,7283310,176.45,2020-10-18,2021-07-25,2021-08-18,Precio Fijo,OPERADOR MEJO-SAVI 039,Pesos Argentinos,TERMINADO,CLIENTE ZOEL-TEGA 415,MAIZ,PROVEEDOR MEPA-KASA 047,33.692,939.166,789.163,407.451,PUERTO NOEL-TEWO 002,ZC77,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
907719,7319483,179.27,2019-07-18,2019-07-21,2019-08-11,Precio Fijo,OPERADOR PAQU-XEYA 020,Dolares,AJUSTADO,CLIENTE FIJO-VIYA 136,MAIZ,PROVEEDOR YATE-ELME 043,334.874,75.919,64.25,63.518,PUERTO ELBE-LUFI 003,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
203414,4130750,192.97,2020-03-04,2020-03-04,2020-03-29,Precio Fijo,OPERADOR GAGA-QUHA 029,Dolares,TERMINADO,CLIENTE ORFI-PAPA 782,MAIZ,PROVEEDOR ALRI-PAEL 015,7628.741,21.698,18.147,18.147,PUERTO NOEL-TEWO 002,ZC20,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
272511,3602660,247.88,2020-10-31,2020-10-31,2020-11-28,Precio Fijo,OPERADOR ORIR-NOYA 014,Dolares,CONFIRMADO,CLIENTE URVI-TERI 295,TRIGO PAN,PROVEEDOR KAME-TEME 059,123.573,240.712,240.712,196.175,PUERTO NOEL-TEWO 002,ZC86,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2023/24
671485,9507438,147.12,2020-12-21,2020-12-24,2021-01-17,Precio Fijo,OPERADOR TEHA-DOUR 001,Pesos Argentinos,TERMINADO,CLIENTE LUEL-HAAL 521,MAIZ,PROVEEDOR ALEL-BEQU 030,4496.733,119.904,85.938,56.216,PUERTO MEQU-CACA 004,ZC86,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
456532,1552645,5173.93,2019-05-09,2019-05-12,2019-05-19,Precio Fijo,OPERADOR KAPA-XEDO 004,Dolares,TERMINADO,CLIENTE ZOJO-OREL 670,MAIZ,PROVEEDOR WOAL-XEWO 008,912.982,853.335,420.105,420.105,PUERTO MEQU-CACA 004,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
589226,5940164,8427.47,2020-12-28,2021-01-08,2021-02-07,Precio Fijo,OPERADOR LUIR-QUVI 049,Dolares,TERMINADO,CLIENTE UROR-TEYA 775,SOJA,PROVEEDOR WOIR-CARI 051,817.586,26.243,21.862,19.885,PUERTO NOEL-TEWO 002,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2019/20
644775,1277465,206.86,2019-03-31,2019-03-31,2019-04-27,Precio Fijo,OPERADOR WOXE-QUXE 041,Pesos Argentinos,ENTREGADO,CLIENTE KACA-VIIR 357,TRIGO PAN,PROVEEDOR SAEL-ALCA 040,136.972,60.656,34.439,34.439,PUERTO MEQU-CACA 004,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
